"ID"	"recapture"	"capture_method"	"ringing_scheme"	"ringnr"	"side_ringnr"	"color_alu"	"color"	"code"	"side_color"	"species"	"Sex"	"Age"	"age_nestling"	"accuracy_age_nestling"	"day"	"month"	"year"	"time_hour"	"time_min"	"time_ringing"	"location"	"broodID"	"xCoord"	"yCoord"	"xCoordInt"	"yCoordInt"	"Elevation"	"Wing"	"method_wing"	"P1"	"P8"	"Federfahne"	"Tarsus"	"tail"	"weight"	"weight_after_defecation"	"Fat"	"Muscle"	"breeding_patch"	"beak_colour"	"Bill_length"	"Bill_width"	"Bill_height"	"logger_deployed"	"logger_retrieved"	"notes"	"Body_length"	"method_body_size"	"ringer"	"ring_owner"	"owner"	"salivary_swap"	"faeces_sample"	"blood_sample"	"picture_name"	"Aggression_score"	"sex.genetics"	"year.f"	"month.num"
1046689847	"first capture"	"white mistnet"	"HES"	"N   630103"	"right"	"blue"	"white"	"10R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	10	""	"Distelboden"	""	664263	180273	NA	NA	1900	118	""	NA	91.5	NA	22.7	NA	43.5	NA	4	2	""	"2"	10.9	7.6	7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689848	"first capture"	"white mistnet"	"HES"	"N   630104"	"right"	"blue"	"white"	"09P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	10	""	"Distelboden"	""	664263	180273	NA	NA	1900	119	""	NA	94	NA	22.2	NA	45	NA	5	2	""	"3"	11.2	7.2	7.4	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	1
1046689849	"first capture"	"white mistnet"	"HES"	"N   630105"	"right"	"blue"	"white"	"06P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	14	""	"Distelboden"	""	664263	180273	NA	NA	1900	125	""	NA	96	NA	21	NA	40	NA	4	2	""	"2"	11	7.1	7.3	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689850	"first capture"	"white mistnet"	"HES"	"N   630106"	"right"	"blue"	"white"	"02P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	14	""	"Distelboden"	""	664263	180273	NA	NA	1900	123	""	NA	97	NA	23.2	NA	45.5	NA	5	2	""	"2"	11.2	7	7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689851	"first capture"	"white mistnet"	"HES"	"N   630108"	"right"	"blue"	"white"	"00P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	14	""	"Distelboden"	""	664263	180273	NA	NA	1900	124	""	NA	97.5	NA	22.5	NA	40.5	NA	4	2	""	"1"	11.3	7.1	7.2	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689852	"first capture"	"white mistnet"	"HES"	"N   630109"	"right"	"blue"	"white"	"16P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	20	""	"Distelboden"	""	664263	180273	NA	NA	1900	116.5	""	NA	92	NA	22	NA	44	NA	5	2	""	"3"	10.7	7.7	7.2	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	1
1046689853	"first capture"	"white mistnet"	"HES"	"N   630110"	"right"	"blue"	"white"	"01P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	20	""	"Distelboden"	""	664263	180273	NA	NA	1900	119.5	""	NA	93.5	NA	23.6	NA	46	NA	5	2	""	"3"	10.7	7.8	7.1	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689854	"first capture"	"white mistnet"	"HES"	"N   630112"	"right"	"blue"	"white"	"12P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	10	20	""	"Distelboden"	""	664263	180273	NA	NA	1900	120.5	""	NA	96	NA	22	NA	43.5	NA	5	2	""	"3"	10.9	7.5	7.4	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	1
1046689855	"first capture"	"white mistnet"	"HES"	"N   630113"	"right"	"blue"	"white"	"14P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	4	""	"Distelboden"	""	664263	180273	NA	NA	1900	123	""	NA	97	NA	22.1	NA	42.5	NA	4	2	""	"2"	10.8	7.1	7.1	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689856	"first capture"	"white mistnet"	"HES"	"N   630114"	"right"	"blue"	"white"	"19P"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	20	"1"	2022	11	6	""	"Distelboden"	""	664263	180273	NA	NA	1900	125.5	""	NA	99.5	NA	23.3	NA	49.5	NA	5	2	""	"2"	10.5	7.6	7.2	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689857	"first capture"	"white mistnet"	"HES"	"N   630115"	"right"	"blue"	"white"	"20P"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	20	"1"	2022	11	31	""	"Distelboden"	""	664263	180273	NA	NA	1900	126	""	NA	99.5	NA	22.3	NA	50.5	NA	5	2	""	"2"	11.2	7.4	7	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689858	"first capture"	"white mistnet"	"HES"	"N   630116"	"right"	"blue"	"white"	"21P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	35	""	"Distelboden"	""	664263	180273	NA	NA	1900	118.5	""	NA	94	NA	21	NA	40.5	NA	4	2	""	"2"	11	7.5	6.9	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689859	"first capture"	"white mistnet"	"HES"	"N   630117"	"right"	"blue"	"white"	"22P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	35	""	"Distelboden"	""	664263	180273	NA	NA	1900	127	""	NA	100.5	NA	23.4	NA	44.5	NA	4	2	""	"3"	11.3	7	8.4	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689860	"first capture"	"white mistnet"	"HES"	"N   630118"	"right"	"blue"	"white"	"23P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	45	""	"Distelboden"	""	664263	180273	NA	NA	1900	122	""	NA	95.5	NA	22.8	NA	41.5	NA	4	2	""	"1"	10	7	7.2	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689861	"first capture"	"white mistnet"	"HES"	"N   630119"	"right"	"blue"	"white"	"24P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	51	""	"Distelboden"	""	664263	180273	NA	NA	1900	119	""	NA	93.5	NA	23.5	NA	47.5	NA	6	2	""	"2"	11.1	7.2	7.6	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	1
1046689862	"recapture"	"white mistnet"	"HES"	"N   630940"	"right"	"blue"	"white"	"06R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	53	""	"Distelboden"	""	664263	180273	NA	NA	1900	124	""	NA	99.5	NA	22.3	NA	41.5	NA	3	1	""	"2"	11.2	7.3	7.8	""	""	"lost colorring Q16_new colorring 06R"	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689863	"first capture"	"white mistnet"	"HES"	"N   630120"	"right"	"blue"	"white"	"09R"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	20	"1"	2022	11	58	""	"Distelboden"	""	664263	180273	NA	NA	1900	125	""	NA	100.5	NA	22.6	NA	45.5	NA	4	2	""	"2"	12	7.2	7.1	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689864	"first capture"	"white mistnet"	"HES"	"N   630121"	"right"	"blue"	"white"	"26P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	58	""	"Distelboden"	""	664263	180273	NA	NA	1900	122.5	""	NA	97.5	NA	22.3	NA	47.5	NA	5	2	""	"2"	10.7	7.1	7.5	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689865	"first capture"	"white mistnet"	"HES"	"N   630122"	"right"	"blue"	"white"	"29P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	11	58	""	"Distelboden"	""	664263	180273	NA	NA	1900	122	""	NA	97	NA	22.8	NA	44	NA	4	2	""	"2"	11.3	7.3	7.4	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689866	"first capture"	"white mistnet"	"HES"	"N   630124"	"right"	"blue"	"white"	"04R"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	20	"1"	2022	12	14	""	"Distelboden"	""	664263	180273	NA	NA	1900	125	""	NA	99	NA	21.8	NA	48	NA	5	2	""	"1"	11.7	6.8	7.5	""	""	""	NA	""	"SD"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689867	"first capture"	"white mistnet"	"HES"	"N   630126"	"right"	"blue"	"white"	"30P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	12	48	""	"Distelboden"	""	664263	180273	NA	NA	1900	126.5	""	NA	100.5	NA	22.7	NA	43.5	NA	4	2	""	"2"	11.4	7.1	8	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689868	"recapture"	"white mistnet"	"HES"	"N   630805"	"right"	"blue"	"white"	"03R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	12	59	""	"Distelboden"	""	664263	180273	NA	NA	1900	120	""	NA	94.5	NA	22.6	NA	46	NA	5	2	""	"2"	10.8	7.8	7.3	""	""	"bird had no colorring, new colorring 03R"	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	1
1046689869	"first capture"	"white mistnet"	"HES"	"N   630127"	"right"	"blue"	"white"	"02R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	20	"1"	2022	12	59	""	"Distelboden"	""	664263	180273	NA	NA	1900	117	""	NA	93	NA	22.5	NA	45	NA	5	2	""	"2"	10.4	6.9	7.5	""	""	""	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	1
1046689871	"first capture"	"white mistnet"	"HES"	"N   630807"	"right"	"blue"	"white"	"09G"	"left"	"Montifringilla nivalis"	"2"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	120	""	NA	93	NA	23.5	NA	48	NA	5	2	""	"3"	10.7	7.3	8	""	""	""	NA	""	"FK"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	2
1046689872	"first capture"	"white mistnet"	"HES"	"N   630808"	"right"	"blue"	"white"	"99C"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	123	""	NA	93	NA	23.1	NA	47	NA	5	1	""	"2"	11.4	6.5	7.8	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689873	"first capture"	"white mistnet"	"HES"	"N   630809"	"right"	"blue"	"white"	"06G"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	122	""	NA	99	NA	24.1	NA	48	NA	5	2	""	"1"	11.1	6.8	7.9	""	""	""	NA	""	"Sabine Hille"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689874	"first capture"	"white mistnet"	"HES"	"N   630810"	"left"	"blue"	"white"	"32E"	"right"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	125	""	NA	98	NA	24	NA	46	NA	5	2	""	"1"	11.1	7.6	7.9	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689875	"first capture"	"white mistnet"	"HES"	"N   630811"	"right"	"blue"	"white"	"01E"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	123.5	""	NA	96	NA	21.9	NA	44.5	NA	4	1	""	"3"	11.6	6.6	8.8	""	""	""	NA	""	"Sabine Hille"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689876	"first capture"	"white mistnet"	"HES"	"N   630812"	"right"	"blue"	"white"	"96E"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	119	""	NA	90	NA	23.1	NA	43.5	NA	4	2	""	"3"	11	6.6	7.6	""	""	""	NA	""	"FK"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	2
1046689877	"first capture"	"white mistnet"	"HES"	"N   630813"	"right"	"blue"	"white"	"04G"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678424	160710	NA	NA	2111	121.5	""	NA	95.5	NA	22.7	NA	47	NA	5	2	""	"2"	10.9	7.2	8.2	""	""	""	NA	""	"SD"	"FK"	"SOI"	"no"	"no"	"yes"	""	NA	"m"	"2022"	2
1046689878	"first capture"	"white mistnet"	"HES"	"N   630814"	"right"	"blue"	"white"	"03G"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678424	160710	NA	NA	2111	120	""	NA	95.5	NA	23	NA	46.5	NA	5	2	""	"2"	11	8	7.8	""	""	""	NA	""	"SD"	"FK"	"SOI"	"no"	"yes"	"yes"	""	NA	"m"	"2022"	2
1046689879	"recapture"	"whoosh net"	"HES"	"N   630641"	"right"	"blue"	"grey"	"Z99"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	10	""	"Furka UR"	""	678424	160710	NA	NA	2111	129	""	NA	101.5	NA	22.7	NA	46.5	NA	4	2	""	"3"	11	7.9	8.6	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689880	"first capture"	"whoosh net"	"HES"	"N   630815"	"right"	"blue"	"white"	"96C"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	10	""	"Furka UR"	""	678424	160710	NA	NA	2111	128	""	NA	101.5	NA	21.6	NA	51	NA	5	2	""	"1"	11.2	7.2	8.2	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689881	"first capture"	"whoosh net"	"HES"	"N   630816"	"right"	"blue"	"white"	"02C"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	10	""	"Furka UR"	""	678424	160710	NA	NA	2111	124.5	""	NA	96.5	NA	22.4	NA	46.5	NA	5	1	""	"1.5"	11.2	7.6	8.1	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689882	"first capture"	"whoosh net"	"HES"	"N   630817"	"right"	"blue"	"white"	"03C"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	10	""	"Furka UR"	""	678424	160710	NA	NA	2111	127	""	NA	100	NA	22.3	NA	44	NA	4	1	""	"4"	11.5	7.5	8.1	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689884	"recapture"	"whoosh net"	"HES"	"N   630751"	"right"	"blue"	"grey"	"Z04"	"left"	"Montifringilla nivalis"	"1"	6	NA	NA	2	"2"	2022	11	10	""	"Furka UR"	""	678424	160710	NA	NA	2111	123	""	NA	97.5	NA	22.1	NA	43	NA	4	1	""	"3"	10.6	7.8	8.2	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689886	"recapture"	"whoosh net"	"HES"	"N   630805"	"right"	"blue"	"white"	"03R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	12	30	""	"Furka UR"	""	678424	160710	NA	NA	2111	120	""	NA	94.5	NA	22.4	NA	49	NA	6	2	""	"2"	11.3	7.5	8.2	""	""	""	NA	""	"Charel"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689889	"first capture"	"white mistnet"	"HES"	"N   588282"	"right"	"blue"	"white"	"00R"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	122.5	""	NA	96	NA	23.3	NA	46	NA	4	2	""	"2"	11.6	8	7	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689890	"first capture"	"white mistnet"	"HES"	"N   588283"	"right"	"blue"	"white"	"99P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	121	""	NA	95	NA	22.4	NA	49	NA	5	2	""	"2"	11.5	7.1	7.7	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689891	"first capture"	"white mistnet"	"HES"	"N   588284"	"right"	"blue"	"white"	"96P"	"left"	"Montifringilla nivalis"	"2"	5	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	117.5	""	NA	92.5	NA	22.7	NA	45	NA	5	2	""	"2"	10.9	7.1	7.9	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"f"	"2022"	2
1046689892	"first capture"	"white mistnet"	"HES"	"N   588285"	"left"	"blue"	"white"	"94P"	"right"	"Montifringilla nivalis"	"1"	5	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	119.5	""	NA	93.5	NA	22.9	NA	43	NA	4	2	""	""	11.2	7.6	8.4	""	""	""	NA	""	"NN"	"SD"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689894	"first capture"	"white mistnet"	"HES"	"N   588286"	"left"	"blue"	"white"	"92P"	"right"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	120	""	NA	96	NA	22.7	NA	49	NA	5	2	""	"5"	11.9	7.4	8.3	""	""	""	NA	""	"NN"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689895	"first capture"	"white mistnet"	"HES"	"N   588287"	"right"	"blue"	"white"	"91P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	9	30	""	"Furka UR"	""	678408	160662	NA	NA	2103	121.5	""	NA	96.5	NA	23.3	NA	51.5	NA	4	2	""	"2"	10.9	7.7	8.1	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689896	"first capture"	"white mistnet"	"HES"	"N   588288"	"right"	"blue"	"white"	"69P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	126	""	NA	99	NA	22.3	NA	48	NA	4	2	""	"4"	10.6	7.1	7.2	""	""	""	NA	""	"SD"	"SD"	"SOI"	"no"	"no"	"yes"	""	NA	"m"	"2022"	2
1046689897	"first capture"	"white mistnet"	"HES"	"N   588289"	"right"	"blue"	"white"	"90P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	121.5	""	NA	95.5	NA	22.6	NA	52	NA	4	2	""	"3"	11.5	7.5	7.9	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689898	"first capture"	"white mistnet"	"HES"	"N   588290"	"right"	"blue"	"white"	"66P"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	121	""	NA	95	NA	22.6	NA	44	NA	4	2	""	"2"	11.2	8	7	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689899	"first capture"	"white mistnet"	"HES"	"N   588291"	"right"	"blue"	"white"	"31P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	118	""	NA	93.5	NA	23.4	NA	48.5	NA	5	2	""	"3"	11.7	7.1	8.3	""	""	""	NA	""	"SD"	"SD"	"SOI"	"no"	"no"	"yes"	""	NA	"f"	"2022"	2
1046689900	"first capture"	"white mistnet"	"HES"	"N   588292"	"right"	"blue"	"white"	"93P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	123	""	NA	96.5	NA	22.6	NA	50	NA	4	2	""	"2"	11	7.8	7.1	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689901	"first capture"	"white mistnet"	"HES"	"N   588293"	"right"	"blue"	"white"	"32P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	120	""	NA	94.5	NA	21.7	NA	48	NA	4	2	""	"2"	11	7.4	8.1	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689902	"first capture"	"white mistnet"	"HES"	"N   588294"	"left"	"blue"	"white"	"64P"	"right"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	118	""	NA	92.5	NA	22.1	NA	48.5	NA	5	2	""	"3"	11.2	8.3	7.9	""	""	""	NA	""	"NN"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689903	"first capture"	"white mistnet"	"HES"	"N   588295"	"right"	"blue"	"white"	"63P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	1	"2"	2022	11	3	""	"Furka UR"	""	678408	160662	NA	NA	2103	120	""	NA	95	NA	21.5	NA	43	NA	4	2	""	"3"	11.7	7.7	7.8	""	""	""	NA	""	"CS"	"SD"	"SOI"	"no"	"no"	"yes"	""	NA	"m"	"2022"	2
1046689905	"recapture"	"whoosh net"	"HES"	"N   630734"	"right"	"blue"	"grey"	"Z33"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	126	""	NA	100.5	NA	23.1	NA	55	NA	5	2	""	"3"	11	7.4	7.5	"PAM 28KZ"	""	"harness 33, fly 11:27"	NA	""	"JLB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689906	"recapture"	"whoosh net"	"HES"	"N   588006"	"right"	"blue"	"white"	"62P"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	127.5	""	NA	100.5	NA	23.9	NA	52	NA	4	2	""	"5"	10.7	7.4	7.5	"PAM 28JL"	""	"new colorring, lost the K79 ring, harness 33, fly 11:27"	NA	""	"CS"	""	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689907	"first capture"	"whoosh net"	"HES"	"N   588296"	"right"	"blue"	"white"	"61P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	123	""	NA	97.5	NA	21.2	NA	48	NA	4	2	""	"2"	10.5	7.5	7.6	""	""	""	NA	""	"CS"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689908	"recapture"	"whoosh net"	"HES"	"N   630723"	"right"	"blue"	"grey"	"Z11"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	121.5	""	NA	97	NA	23.3	NA	44.5	NA	4	2	""	"3"	10.8	6.9	7.4	"PAM 28KO"	""	"harness 32, fly 11:45"	NA	""	"JLB"	"SD"	"SD"	"yes"	"yes"	"no"	""	NA	"m"	"2022"	2
1046689909	"recapture"	"whoosh net"	"HES"	"N   588081"	"right"	"blue"	"white"	"60P"	"left"	"Montifringilla nivalis"	"1"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	125	""	NA	98.5	NA	22.5	NA	41.5	NA	3	2	""	"2"	11	7.1	7.8	""	""	"new colorring, lost the A67 ring"	NA	""	"CS"	""	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689911	"recapture"	"whoosh net"	"HES"	"N   630804"	"right"	"blue"	"grey"	"14C"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	11	5	""	"Furka UR"	""	678372	160693	NA	NA	2103	122	""	NA	95.5	NA	21.5	NA	48	NA	4	2	""	"2"	10.1	7.6	7.5	""	""	""	NA	""	"CS"	"FK"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689912	"first capture"	"whoosh net"	"HES"	"N   588297"	"right"	"blue"	"white"	"34P"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	2	"2"	2022	12	20	""	"Furka UR"	""	678372	160693	NA	NA	2103	123	""	NA	96.5	NA	22.7	NA	45	NA	4	2	""	"3"	11.7	7.4	7.8	""	""	""	NA	""	"CS"	"SD"	"SOI"	"no"	"no"	"no"	""	NA	"m"	"2022"	2
1046689913	"first capture"	"whoosh net"	"HES"	"N   588298"	"right"	"blue"	"white"	"49P"	"left"	"Montifringilla nivalis"	"1"	6	NA	NA	2	"2"	2022	12	20	""	"Furka UR"	""	678372	160693	NA	NA	2103	124	""	NA	97	NA	22.9	NA	42	NA	3	2	""	"4"	11.2	7.3	7.8	""	""	""	NA	""	"CN"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
1046689914	"first capture"	"white mistnet"	"HES"	"N   588299"	"right"	"blue"	"white"	"00A"	"left"	"Montifringilla nivalis"	"0"	4	NA	NA	11	"2"	2022	10	3	""	"Distelboden"	""	664263	180273	NA	NA	1900	125	""	NA	98	NA	25	NA	46	NA	5	2	""	"4"	11	7.1	7.7	""	""	""	NA	""	"AB"	"SD"	"SOI"	"yes"	"no"	"no"	""	NA	"m"	"2022"	2
